T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.2584906073338225,0.23941873470588232,0.009503789185215442,0.009568083442724732,0.2382789980244209,0.028946112474632264,0.1144829999999992,0.09484988554978943,8.0,4.0
0.2584910313737754,0.23941873470588232,0.009504213225168338,0.009568083442724733,0.23827819401860809,0.028944658676147466,0.114483,0.09485053534246063,5.0,5.0
0.2586836523338225,0.23961177970588232,0.009503789185215442,0.009568083442724732,0.2382789980244217,0.028946112474632264,0.114483,0.09484988554978943,8.0,4.0
0.25929055641952237,0.24181123794117645,0.008791970096363741,0.00868734838198213,0.23418712390165328,0.027094492089843752,0.114483,0.09260963181180953,2.0,6.0
0.25929136938121294,0.24181123794117648,0.008792076106351965,0.00868805533368447,0.23418801050405502,0.02709570358858109,0.114483,0.09260930691547394,3.0,5.0
0.25932134936069884,0.24184203088235293,0.00879197009636374,0.00868734838198213,0.23418712390165272,0.027094492089843752,0.11448299999999945,0.09260963181180953,2.0,6.0
0.25948360141952237,0.24200428294117646,0.00879197009636374,0.00868734838198213,0.23418712390165283,0.027094492089843752,0.11448299999999954,0.09260963181180953,2.0,6.0
0.2594847987715951,0.24200428294117643,0.008792076106351965,0.008688439724066677,0.23418849510354994,0.027096188188076024,0.114483,0.09260930691547394,5.0,5.0
0.266629145861505,0.24343705470588228,0.007452925705470476,0.01573916545015223,0.23418849510355,0.027096188188076024,0.11448300000000003,0.09260930691547394,5.0,5.0
0.2741921281493765,0.2546630344117647,0.00932678112732214,0.01020231261028963,0.21674732939329144,0.048106022477817534,0.076032,0.09260930691547392,10.0,5.0
