T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.2406580418026808,0.18621332363307583,0.025707124913103355,0.02873759325650159,0.16645240488128663,0.08564985420370103,0.05198,0.028822550677585605,5.0,3.0
0.2406583666990168,0.18621364852941175,0.025707124913103438,0.02873759325650159,0.16645240488128663,0.08564985420370103,0.05198,0.028822550677585605,5.0,3.0
0.24071201728725206,0.18626729911764703,0.025707124913103438,0.02873759325650159,0.1664524048812961,0.08564985420370103,0.05198000000000946,0.028822550677585605,5.0,3.0
0.24093896985865448,0.186267299117647,0.02756647438346274,0.027105196357544728,0.17058190883041002,0.08751728882017137,0.05198,0.03108462001023865,9.0,3.0
0.24093909826961457,0.18626729911764703,0.02756660279442282,0.027105196357544728,0.17058190883041002,0.08751728882017137,0.05198,0.03108462001023865,9.0,3.0
0.24093941629957927,0.18626729911764703,0.02756692082438749,0.027105196357544728,0.1705819088304345,0.08751728882017137,0.05198000000002449,0.03108462001023865,9.0,3.0
0.24185591678216603,0.2236855758300782,0.012628401015337774,0.005541939936750075,0.22368655051908495,0.12847223715820313,0.05198000000000001,0.043234313360881814,3.0,5.0
0.24185689147117279,0.22368655051908495,0.012628401015337775,0.005541939936750075,0.22368655051908495,0.12847223715820313,0.05198,0.043234313360881814,3.0,5.0
0.2541281354217681,0.24469181267766954,0.006663393201276554,0.002772929542821996,0.24469181267766954,0.020320869067382813,0.20275200000000002,0.021618943610286715,2.0,5.0
0.25505729901752816,0.24469181267766954,0.0075925567970366176,0.0027729295428219965,0.24469181267766954,0.020320869067382813,0.20275200000000002,0.021618943610286715,2.0,5.0
