T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.27455466390854777,0.13183584470588233,0.002082492298368566,0.14063632690429687,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.27455601014303765,0.13183584470588233,0.002082492298368566,0.14063767313878678,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.274557952784352,0.13183584470588233,0.002082492298368566,0.1406396157801011,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.27457538573644297,0.13185750911764704,0.002081549714499074,0.14063632690429684,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.2745763283203124,0.13185750911764704,0.002082492298368566,0.14063632690429684,6.429946527905819E-4,5.582586181640625E-4,1.5625727124568394E-6,8.31734619140625E-5,3.0,1.0
0.27469521583926926,0.16570481470588233,0.002082492298368566,0.10690790883501838,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.27474230760397517,0.1657519064705882,0.002082492298368566,0.10690790883501838,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.274743653838465,0.16575190647058816,0.0020824922983685937,0.10690925506950827,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.27742129620059736,0.16842989970588232,0.002082516339039511,0.10690888015567554,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.2823606554210708,0.13183584470588233,0.002082492298368566,0.14844231841681987,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
