T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.269286489123966,0.11945050058823528,0.0018138820042509188,0.1480221065314798,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.28573231816808364,0.11945050058823528,0.0018138820042509188,0.1644679355755974,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.2857326930819161,0.11945050058823503,0.0018138820042509188,0.16446831048943017,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.28820221108412797,0.11945050058823528,0.0017582509191176468,0.16699345957677506,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.309216864307215,0.15854179823529407,0.0018138820042509188,0.14886118406767002,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.31904093457225124,0.17911011411764702,0.0014849439266429226,0.13844587652796128,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.356978898735926,0.14893127117647056,0.0015405990524471507,0.20650702850700825,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.3592850076269531,0.17613714911764702,0.001813882004250919,0.18133397650505514,6.414320800781251E-4,5.582586181640625E-4,0.0,8.31734619140625E-5,3.0,1.0
0.4104414307398897,0.1442307344117647,0.001813882004250919,0.2643968143238741,6.429320800773953E-4,5.582586181640624E-4,1.5000000000000002E-6,8.317346191333286E-5,3.0,1.0
0.4110959354872759,0.13320500588235293,7.255753676470439E-4,0.27716535423727595,6.429320800781249E-4,5.582586181640624E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
