T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.216540667974797,0.16645038388671868,0.02414207540702787,0.02594820868105047,0.16645103367939001,0.08564815810546876,0.051980000000000026,0.028822875573921207,2.0,4.0
0.21761759770134165,0.16645038388671868,0.027112657617793107,0.02405455619682985,0.16645103367939001,0.08564815810546876,0.051980000000000026,0.028822875573921207,2.0,4.0
0.21781070106359363,0.16645038388671868,0.024142075407028195,0.027218241769846746,0.16645103367939001,0.08564815810546876,0.051980000000000026,0.028822875573921207,2.0,4.0
0.22464073108913174,0.16645038388671882,0.015230328774732405,0.04296001842768052,0.16645103367939001,0.08564815810546876,0.051980000000000026,0.028822875573921207,2.0,4.0
0.22507907631816837,0.1664503838867185,0.01571501317573996,0.04291367925570992,0.16645103367938996,0.08564815810546876,0.05197999999999997,0.028822875573921207,2.0,4.0
0.22553593164703806,0.16690818058823528,0.015714778754795183,0.04291297230400759,0.1664510336793834,0.08564815810546876,0.05197999999999342,0.028822875573921207,2.0,4.0
0.22553616606798282,0.16690818058823528,0.01571501317573996,0.04291297230400759,0.16645103367939001,0.08564815810546876,0.051980000000000026,0.028822875573921207,2.0,4.0
0.227388571238199,0.1669081805882352,0.016643707929611187,0.04383668272035262,0.16645103367938996,0.08564815810546876,0.05197999999999997,0.028822875573921207,2.0,4.0
0.2286455962570033,0.16690818058823526,0.016008525282130516,0.045728890386637515,0.16645103367938996,0.08564815810546876,0.05198,0.028822875573921207,2.0,4.0
0.22911150997183177,0.1664503838867187,0.01600852528213052,0.04665260080298255,0.16645103367939001,0.08564815810546876,0.05198000000000003,0.028822875573921207,2.0,4.0
