T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.307069254500517,0.21392312999999996,0.0022661503794232534,0.09087997412109375,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.3070698509073414,0.21392312999999996,0.0022661503794232534,0.0908805705279182,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.3071516110736441,0.2140044329411763,0.002266232690716911,0.0908809454417509,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.3071516554928763,0.214004432941176,0.0022662771099494316,0.09088094544175092,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.3071516795335478,0.21400443294117644,0.002266301150620404,0.09088094544175092,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.30715297768669575,0.21400443294117644,0.0022662530692784924,0.0908822916762408,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.3142311236672066,0.21603220882352842,0.0022106219841452122,0.09598829285953298,2.7075966796873764E-4,1.8608620605468752E-4,1.4999999999876232E-6,8.31734619140625E-5,2.0,1.0
0.3318433370364192,0.22251898823529329,0.0019975743152573417,0.10732677448586855,2.7075966796873764E-4,1.8608620605468752E-4,1.4999999999876232E-6,8.31734619140625E-5,2.0,1.0
0.33184337126637176,0.2225189882352941,0.001997608545209099,0.10732677448586855,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.3855007872811341,0.2564884270588226,0.0017953540757123013,0.12721700614659928,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
