T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.27469484092543656,0.16570481470588233,0.002082492298368566,0.10690753392118565,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.274741336283318,0.1657519064705882,0.002082492298368566,0.1069069375143612,5.18874609375E-4,4.3420114746093756E-4,1.5000000000000002E-6,8.31734619140625E-5,1.0,1.0
0.27474136502010543,0.16575190647058796,0.002081549714499081,0.10690790883501837,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.2747423076039751,0.16575190647058818,0.002082492298368566,0.10690790883501837,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.2782306377573529,0.1594655982352941,0.0015314783720128675,0.11723356115004596,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.27823191186982993,0.15946559823529408,0.0015314062499999998,0.11723490738453583,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.28569888348087086,0.1594655982352941,0.0015405750117761948,0.12469271023380055,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
0.2892408465803079,0.16987793999999998,0.0017104797794117645,0.11765242680089613,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.2998456886299402,0.1574105520588235,0.0017150880302159925,0.14072004854090073,2.7075966796875006E-4,1.8608620605468752E-4,1.5000000000000002E-6,8.31734619140625E-5,2.0,1.0
0.31861961120346954,0.17664799117647045,0.002172053103745404,0.13979956692325368,6.42932080078125E-4,5.582586181640625E-4,1.5000000000000002E-6,8.31734619140625E-5,3.0,1.0
