T,T_exec,T_lc,T_cc
1.3929732823036418,1.253610174999999,0.04251571592424449,0.09684739137939845
1.3989221914411354,1.2457957097058823,0.04541081459082827,0.10771566714442478
1.4057476398449145,1.2502661152941172,0.04531356860329122,0.11016795594750599
1.4095177450987777,1.2547183232352928,0.03914595354921607,0.11565346831426901
1.4130466382642486,1.2487747246402476,0.03320478912768644,0.13106712449631439
1.4146580083726934,1.2537289173044028,0.03305382203932369,0.12787526902896684
1.4186277633983893,1.2559979620588235,0.03315106802686074,0.12947873331270499
1.4283941713952173,1.247703108235294,0.03609988779427023,0.14459117536565302
1.4342400637391175,1.255107020588235,0.03609988779427023,0.1430331553566122
1.435328721058299,1.25621000117647,0.03609988779427023,0.14301883208755883
