T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.23471660525062546,0.21214261738134005,0.004455873316147746,0.018118114553137665,0.21214285968108748,0.02557225185956955,0.152064,0.034506607821517946,9.0,4.0
0.2347168475503729,0.21214285968108748,0.004455873316147748,0.018118114553137665,0.21214285968108748,0.02557225185956955,0.152064,0.034506607821517946,9.0,4.0
0.23556231246878953,0.21305301204843513,0.004455873316147746,0.018053427104206644,0.21305349664793016,0.027094976689338683,0.152064,0.03389451995859147,5.0,5.0
0.235613298714102,0.21309452935037612,0.004455873316147748,0.018062896047578138,0.21309452935037615,0.02711549338245392,0.152064,0.03391503596792221,7.0,6.0
0.2362836524952131,0.21305317175159452,0.004455873316147748,0.01877460742747082,0.21305349664793016,0.027094976689338683,0.152064,0.03389451995859147,5.0,5.0
0.23628397739154872,0.21305349664793014,0.004455873316147739,0.01877460742747082,0.21305349664793016,0.027094976689338683,0.152064,0.03389451995859147,5.0,5.0
0.23648078542341622,0.2130534966479301,0.004455873316147739,0.018971415459338357,0.21305349664793016,0.027094976689338683,0.152064,0.03389451995859147,5.0,5.0
0.23954825907498567,0.2130526871520997,0.004455873316147748,0.0220396986067382,0.21305349664793027,0.027094976689338683,0.15206400000000012,0.03389451995859147,5.0,5.0
0.2395490685708161,0.21305349664793014,0.004455873316147748,0.0220396986067382,0.21305349664793016,0.027094976689338683,0.152064,0.03389451995859147,5.0,5.0
0.2704385833903228,0.24587974558823528,0.005941164421530318,0.018617673380557226,0.2080512223680496,0.023721842973518373,0.15206399999999998,0.03226537939453125,6.0,5.0
