T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.21469360061795856,0.1664503838867188,0.024142075407028195,0.02410114132421157,0.16645103367939582,0.08564815810546876,0.05198000000000584,0.028822875573921207,2.0,4.0
0.21469466104552234,0.16645038388672906,0.024142075407028195,0.02410220175176508,0.16645103367940028,0.08564815810546876,0.051980000000010324,0.028822875573921207,2.0,4.0
0.2208879654301361,0.16645038388671882,0.02718814116197449,0.0272494403814428,0.1664510336793956,0.08564815810546876,0.05198000000000562,0.028822875573921207,2.0,4.0
0.2208885339468673,0.1664503838867188,0.027188141161974468,0.027250008898174062,0.16645095108280183,0.08564840040521622,0.05198,0.028822550677585605,4.0,3.0
0.22145343298277004,0.16645103367938988,0.01507936168636995,0.03992303761701023,0.16645103367938996,0.08564815810546876,0.05197999999999997,0.028822875573921207,2.0,4.0
0.2220421767834383,0.16645103367938996,0.01571501317573996,0.03987612992830837,0.16645103367938996,0.08564815810546876,0.05198,0.028822875573921207,2.0,4.0
0.22329911136005612,0.16645095108280183,0.015079361686369794,0.04176879859088448,0.16645095108280183,0.08564840040521622,0.05198,0.028822550677585605,4.0,3.0
0.2242208406769185,0.16645038388672387,0.015079361686369794,0.042691095103824836,0.16645095108280705,0.08564840040521622,0.051980000000005216,0.028822550677585605,4.0,3.0
0.22545975638579194,0.16645038388671868,0.016318246480717377,0.04269112601835587,0.1664510336793964,0.08564815810546876,0.05198000000000644,0.028822875573921207,2.0,4.0
0.22546040617846913,0.1664510336793959,0.016318246480717374,0.04269112601835587,0.16645103367939595,0.08564815810546876,0.051980000000005994,0.028822875573921207,2.0,4.0
