T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.20358049426661376,0.1840645326470588,0.00557423555117046,0.013941726068384506,0.16423069542222596,0.022171035653686527,0.076032,0.06602765976853943,4.0,2.0
0.2035808477424649,0.18406453264705877,0.0055742355511704585,0.013942079544235677,0.16423069542222596,0.022171035653686527,0.076032,0.06602765976853943,4.0,2.0
0.20406910361638658,0.18469498529411765,0.006112853072979869,0.013261265249289063,0.1642326338202057,0.02217297405166626,0.076032,0.06602765976853943,7.0,2.0
0.20406959854811246,0.18469498529411765,0.006112641053003422,0.013261972200991404,0.16423069542222596,0.022171035653686527,0.076032,0.06602765976853943,4.0,2.0
0.20426585604604802,0.18488803029411763,0.00611656050264134,0.013261265249289063,0.160141646299839,0.02032256516561508,0.076032,0.06378708113422392,2.0,3.0
0.20637049400209032,0.18709422852941174,0.006020453980333664,0.01325581149234491,0.16013962530527115,0.020320869067382813,0.076032,0.06378675623788832,1.0,3.0
0.20736509447764953,0.18818025058823526,0.006213382450225492,0.012971461439188788,0.16014213089933393,0.020323049765110016,0.076032,0.06378708113422392,4.0,3.0
0.21060759161588147,0.18961740323529397,0.007142523645017831,0.013847664735569672,0.1884447301463127,0.03421453612146376,0.076032,0.07819819402484891,7.0,4.0
0.21368824230396552,0.19332139970588236,0.008365645788090088,0.01200119680999307,0.16014213089933393,0.020323049765110016,0.076032,0.06378708113422392,4.0,3.0
0.21395378510660956,0.18730424970588233,0.003407357224408317,0.023242178176318896,0.16014213089933393,0.020323049765110016,0.076032,0.06378708113422392,4.0,3.0
