T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.24185408990886348,0.2236859007264137,0.012628401015337772,0.005539788167112014,0.2236859007264137,0.12847223715820313,0.051979999999999964,0.04323366356821061,3.0,4.0
0.24265381374647613,0.22405501626682306,0.012725753012863045,0.005873044466790029,0.22405525856657027,0.1284724794579506,0.05198,0.04360277910861969,5.0,6.0
0.2426540560462234,0.22405525856657033,0.012725753012863045,0.005873044466790029,0.22405525856657033,0.1284724794579506,0.05198000000000002,0.04360277910861969,5.0,6.0
0.24265460748470083,0.22405534116315845,0.012726221854752372,0.00587304446679003,0.22405534116315845,0.12847223715820313,0.05198000000000002,0.0436031040049553,3.0,7.0
0.24286152604442487,0.22405534116315845,0.01326639671415441,0.005539788167112014,0.22405534116315845,0.12847223715820313,0.05198000000000002,0.0436031040049553,3.0,7.0
0.2432420387585767,0.22405525856657066,0.013363809919731476,0.005822970272274578,0.22405525856657066,0.1284724794579506,0.05198000000000037,0.04360277910861969,5.0,6.0
0.2436605136629958,0.22442413180723195,0.013364044340676139,0.005872337515087688,0.22442413180723195,0.12847223715820313,0.05198000000000002,0.043971894649028787,3.0,9.0
0.24480988534211184,0.22502704735294116,0.013903878769145292,0.0058789592200253985,0.22479294344587328,0.1284739332564354,0.051978,0.04434101018943787,4.0,10.0
0.24622287614986033,0.2236855758300773,0.0057316922391995595,0.01680560808058346,0.2236859007264133,0.12847223715820313,0.051979999999999554,0.04323366356821061,3.0,4.0
0.25412345844605594,0.2446903478991509,0.0066633932012746255,0.002769717345630421,0.2446903478991509,0.020321353666877748,0.20275200000000004,0.021616994232273104,3.0,3.0
