T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.2804442204540098,0.2570664732352941,0.0072845229923023894,0.016093224226413332,0.2541084931870041,0.04249922821826935,0.152064,0.059545264968734746,8.0,6.0
0.28230414766589745,0.2570664732352941,0.0072845229923023894,0.017953151438301028,0.2541084931870041,0.04249922821826935,0.152064,0.059545264968734746,8.0,6.0
0.2857600981460857,0.2564255711764706,0.0029705822107651647,0.026363944758849983,0.2541084931870041,0.04249922821826935,0.152064,0.059545264968734746,8.0,6.0
0.2929409987109764,0.27966755184574055,0.0051985188688388195,0.008074927996397018,0.2796677941454887,0.04064222273426056,0.18057599999999996,0.05844957141122818,4.0,6.0
0.2929412410107249,0.2796677941454888,0.005198518868839039,0.008074927996397018,0.2796677941454888,0.04064222273426056,0.18057600000000004,0.05844957141122818,4.0,6.0
0.29309027933437437,0.2796677941454888,0.004547825967872844,0.008874659221012732,0.2796677941454888,0.04064222273426056,0.18057600000000004,0.05844957141122818,4.0,6.0
0.3182530946539301,0.3171072888615608,0.0011187862749756081,2.7019517393673166E-5,0.3171072888615608,0.020320869067382813,0.2947869,0.001999519794178009,1.0,8.0
0.3183294835723905,0.3171072888615608,9.291635957605698E-4,2.9303111506910883E-4,0.3171072888615608,0.020320869067382813,0.2947869,0.001999519794178009,1.0,8.0
0.4499163317483855,0.42202695302286125,0.006038516419055601,0.021850862306468627,0.42202695302286153,0.09135136966180801,0.2947869,0.03588868336105347,8.0,7.0
0.4561498256879526,0.4220269530228603,0.006038516419055601,0.02808435624603664,0.4220269530228603,0.09135136966180801,0.29478689999999885,0.03588868336105347,8.0,7.0
