T,T_exec,T_lc,T_cc
4.50320333818829,4.3395437349999995,0.14645482949167127,0.017204773696618922
4.503334439810135,4.339528844999999,0.14624731087808046,0.017558283932054747
4.503795039365705,4.339817985588235,0.14645459507072667,0.017522458706743578
4.5041788559713725,4.339610300882352,0.14614220061173147,0.01842635447728802
4.504245648462978,4.340486053529364,0.14686328325915873,0.016896311674454635
4.504366014221105,4.339600594705879,0.14694310260128485,0.017822316913941327
4.504366248642051,4.33960059470588,0.14694333702222967,0.017822316913941327
4.504366672682005,4.339600594705882,0.14694376106218277,0.017822316913941327
4.5069837548483145,4.340310059705882,0.14882445342982042,0.017849241712612263
4.508885280934405,4.339809780588235,0.14647695564601,0.022598544700159744
