T,T_exec,T_lc,T_cc
1.606108162817201,1.453607150588235,0.048359634358237764,0.10414137787072797
1.608815106868901,1.4557987220588233,0.0456909863241981,0.1073253984858796
1.6122495388488083,1.455798722058822,0.04569098632419811,0.11075983046578827
1.612262463322233,1.4557987220588209,0.0456909863241981,0.1107727549392142
1.6122628167980868,1.4557987220588233,0.0456909863241981,0.11077310841506538
1.6135031517970027,1.455798722058823,0.0456909863241981,0.11201344341398153
1.6515039968325873,1.4582294608823527,0.037187805500254904,0.15608673044997973
1.652464103667542,1.4618532214705882,0.03718780550025491,0.15342307669669908
1.6530506765812396,1.4562747970588232,0.037187805500254904,0.15958807402216152
1.6558985356474507,1.4618532214705882,0.037187805500254884,0.15685750867660775
