T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.15332524557136787,0.12493636588235293,0.00492231794273152,0.023466561746283417,0.1237029255689621,0.016956270347499847,0.076032,0.030714655221462255,5.0,4.0
0.15339802233607375,0.1250091426470588,0.004922317942731519,0.023466561746283417,0.1237029255689621,0.016956270347499847,0.076032,0.030714655221462255,5.0,4.0
0.15345892440535852,0.12507975676470587,0.004455873316147748,0.023923294324504907,0.12370292556896209,0.016956270347499847,0.076032,0.030714655221462252,5.0,4.0
0.15362365098066683,0.12599169117647058,0.00445555534386426,0.02317640446033197,0.12370090457439423,0.016954574249267575,0.07603199999999999,0.030714330325126653,4.0,3.0
0.15400089164252728,0.12584732235294116,0.004776410199333632,0.02337715909025248,0.12365987187194825,0.016934057556152345,0.076032,0.030693814315795903,2.0,2.0
0.15400113608748656,0.12584732235294113,0.004776516209321862,0.023377297525223564,0.12366237746601104,0.016936238253879552,0.07603199999999999,0.030694139212131506,5.0,3.0
0.15400159859422963,0.12584732235294116,0.004776410199333639,0.023377866041954826,0.12365987187194825,0.016934057556152345,0.076032,0.030693814315795903,2.0,2.0
0.15403247396307804,0.12559425529411763,0.004684484474574818,0.023753734194385583,0.12365987187194825,0.016934057556152345,0.076032,0.030693814315795903,2.0,2.0
0.15415784409018204,0.1259829476470588,0.004684484474574818,0.02349041196854843,0.12365987187194824,0.016934057556152345,0.07603199999999999,0.030693814315795903,2.0,2.0
0.15527925728001155,0.12618220999999985,0.004684484474574787,0.024412562805436917,0.12365987187194824,0.016934057556152345,0.07603199999999999,0.030693814315795903,2.0,2.0
