T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.14052134256871,0.10367361911764705,0.004645071955409891,0.03220265149565304,0.09082809658527338,0.020665351678562163,0.03898499999999964,0.03117774490671158,5.0,5.0
0.14052204952041233,0.10367361911764705,0.004645071955409891,0.03220335844735538,0.09814730483722686,0.027984559930515292,0.038985,0.03117774490671158,5.0,5.0
0.14067083949319895,0.09851774411764706,0.00594116442153033,0.03621193095402156,0.09533217686805726,0.020665351678562163,0.038985,0.03568182518949509,5.0,7.0
0.14114220893158796,0.1067427109860173,0.0089638603751334,0.025435637570437264,0.10511827846240995,0.031171964921665195,0.038984999999999964,0.03496131354074479,10.0,4.0
0.14114242781793535,0.1067430358823529,0.008963754365145172,0.025435637570437264,0.10511827846240997,0.031171964921665195,0.03898499999999998,0.03496131354074479,10.0,4.0
0.1411425338279232,0.10674303588235254,0.0089638603751334,0.025435637570437264,0.10511827846240962,0.031171964921665195,0.03898499999999964,0.03496131354074479,10.0,4.0
0.14114324077962592,0.10674303588235293,0.0089638603751334,0.025436344522139605,0.10511682466392518,0.03117051112318039,0.03898499999999999,0.03496131354074479,9.0,4.0
0.14259211838931812,0.10674303588235293,0.010460352625229779,0.025388729881735406,0.08131211005354037,0.017280478565311435,0.038985000000001095,0.025046631488227847,7.0,4.0
0.14259342477228276,0.10674303588235293,0.010460352625229779,0.025390036264700044,0.08131017165555954,0.017278540167331696,0.03898499999999999,0.025046631488227847,4.0,6.0
0.14298218947688832,0.10514161617647058,0.004668509803323184,0.03317206349709455,0.10511827846241054,0.031171964921665195,0.03898500000000055,0.03496131354074479,10.0,4.0
