T,T_exec,T_lc,T_cc,t_plink,t_plink_read,t_plink_kernel,t_plink_write,read_connections,write_connections
0.143546066100042,0.1141342974975586,0.005288164220473345,0.024123604382010066,0.1141342974975586,0.013547246044921876,0.076032,0.02455505145263672,1.0,1.0
0.14365676344903877,0.11413429749755846,0.006471050341671775,0.02305141560980853,0.11413429749755857,0.013547246044921876,0.07603199999999999,0.02455505145263672,1.0,1.0
0.14365687096947893,0.11413429749755857,0.006471050341671775,0.023051523130248573,0.11413429749755857,0.013547246044921876,0.07603199999999999,0.02455505145263672,1.0,1.0
0.14417693868073855,0.11413429749755859,0.005427130027266109,0.024615511155913858,0.1141342974975586,0.013547246044921876,0.076032,0.02455505145263672,1.0,1.0
0.14499347245310615,0.1141353492931366,0.004684484474574819,0.026173638685394733,0.11413534929313661,0.013547972944164278,0.076032,0.024555376348972324,3.0,2.0
0.14528674310665576,0.11587553999999999,0.005287952200496897,0.02412325090615889,0.1141342974975586,0.013547246044921876,0.076032,0.02455505145263672,1.0,1.0
0.14539150753349955,0.11413429749755838,0.005287952200496897,0.025969257835444282,0.11413429749755846,0.013547246044921876,0.07603199999999988,0.02455505145263672,1.0,1.0
0.14539161505393983,0.1141342974975586,0.005287952200496897,0.025969365355884327,0.1141342974975586,0.013547246044921876,0.076032,0.02455505145263672,1.0,1.0
0.14584969230581452,0.11444467823529411,0.005728404788980484,0.025676609281539916,0.11413429749755383,0.013547246044921876,0.07603199999999524,0.02455505145263672,1.0,1.0
0.1466568734539301,0.11473263705882351,0.004684484474574818,0.027239751920531775,0.1141342974975586,0.013547246044921876,0.076032,0.02455505145263672,1.0,1.0
