T,T_exec,T_lc,T_cc
0.3401000797370536,0.21883946382352937,0.0482841508140546,0.07297646509946965
0.3410230832016981,0.21883946382352937,0.04828415081405639,0.07389946856411234
0.34555216069737404,0.22266140058823525,0.0393724041817609,0.08351835592737786
0.3530879467648871,0.22266140058823525,0.03937240418176011,0.09105414199489172
0.3554015799336466,0.2227800697058823,0.0393724041817609,0.09324910604600345
0.3559756262764624,0.22278006970588227,0.03937240418176037,0.0938231523888198
0.3683373878610707,0.2350047008823519,0.0393724041817609,0.09396028279695791
0.37302824548820324,0.23500470088235184,0.03937240418175944,0.09865114042409195
0.37633691667117186,0.24271442588235287,0.03937240418176084,0.09425008660705816
0.3852920793140885,0.2350047008823529,0.0393724041817609,0.11091497424997468
